"nodeType","testGroup","testName","clusterType","consensusAlg","category","metric","value","timestamp"
"client","W7","T1","consensus","raft","latency","read",1741,1712506447825
"client","W7","T1","consensus","raft","latency","read",1719,1712506447826
"client","W7","T1","consensus","raft","latency","read",2269,1712506447836
"client","W7","T1","consensus","raft","latency","read",1639,1712506447838
"client","W7","T1","consensus","raft","latency","read",1871,1712506447850
"client","W7","T1","consensus","raft","latency","read",2817,1712506447853
"client","W7","T1","consensus","raft","latency","read",1887,1712506447857
"client","W7","T1","consensus","raft","latency","read",5264,1712506447862
"client","W7","T1","consensus","raft","latency","read",2907,1712506447868
"client","W7","T1","consensus","raft","latency","read",1812,1712506447870
"client","W7","T1","consensus","raft","latency","read",1699,1712506447876
"client","W7","T1","consensus","raft","latency","read",1795,1712506447877
"client","W7","T1","consensus","raft","latency","read",1676,1712506447879
"client","W7","T1","consensus","raft","latency","read",1723,1712506447881
"client","W7","T1","consensus","raft","latency","read",1632,1712506447889
"client","W7","T1","consensus","raft","latency","read",3501,1712506447893
"client","W7","T1","consensus","raft","latency","read",1761,1712506447900
"client","W7","T1","consensus","raft","latency","read",1631,1712506447903
"client","W7","T1","consensus","raft","latency","read",1710,1712506447905
"client","W7","T1","consensus","raft","latency","read",2174,1712506447907
"client","W7","T1","consensus","raft","latency","read",7691,1712506447915
"client","W7","T1","consensus","raft","latency","read",2048,1712506447922
"client","W7","T1","consensus","raft","latency","read",2408,1712506447925
"client","W7","T1","consensus","raft","latency","read",1659,1712506447926
"client","W7","T1","consensus","raft","latency","read",1697,1712506447930
"client","W7","T1","consensus","raft","latency","read",1929,1712506447933
"client","W7","T1","consensus","raft","latency","read",1757,1712506447939
"client","W7","T1","consensus","raft","latency","read",1705,1712506447941
"client","W7","T1","consensus","raft","latency","read",1863,1712506447943
"client","W7","T1","consensus","raft","latency","read",4137,1712506447947
"client","W7","T1","consensus","raft","latency","read",2291,1712506447949
"client","W7","T1","consensus","raft","latency","read",1710,1712506447961
"client","W7","T1","consensus","raft","latency","read",1726,1712506447963
"client","W7","T1","consensus","raft","latency","read",1696,1712506447965
"client","W7","T1","consensus","raft","latency","read",1989,1712506447971
"client","W7","T1","consensus","raft","latency","read",1826,1712506447973
"client","W7","T1","consensus","raft","latency","read",1777,1712506447977
"client","W7","T1","consensus","raft","latency","read",1749,1712506447979
"client","W7","T1","consensus","raft","latency","read",1756,1712506447987
"client","W7","T1","consensus","raft","latency","read",1949,1712506447989
"client","W7","T1","consensus","raft","latency","read",1856,1712506447991
"client","W7","T1","consensus","raft","latency","read",1674,1712506447993
"client","W7","T1","consensus","raft","latency","read",2454,1712506448002
"client","W7","T1","consensus","raft","latency","read",3505,1712506448006
"client","W7","T1","consensus","raft","latency","read",1917,1712506448008
"client","W7","T1","consensus","raft","latency","read",1916,1712506448012
"client","W7","T1","consensus","raft","latency","read",1740,1712506448013
"client","W7","T1","consensus","raft","latency","read",3300,1712506448017
"client","W7","T1","consensus","raft","latency","read",2236,1712506448031
"client","W7","T1","consensus","raft","latency","read",1908,1712506448033
"client","W7","T1","consensus","raft","latency","read",2165,1712506448035
"client","W7","T1","consensus","raft","latency","read",2317,1712506448038
"client","W7","T1","consensus","raft","latency","read",1740,1712506448048
"client","W7","T1","consensus","raft","latency","read",1865,1712506448050
"client","W7","T1","consensus","raft","latency","read",1844,1712506448058
"client","W7","T1","consensus","raft","latency","read",1856,1712506448059
"client","W7","T1","consensus","raft","latency","read",2893,1712506448062
"client","W7","T1","consensus","raft","latency","read",1841,1712506448064
"client","W7","T1","consensus","raft","latency","read",1807,1712506448080
"client","W7","T1","consensus","raft","latency","read",1654,1712506448081
"client","W7","T1","consensus","raft","latency","read",1684,1712506448083
"client","W7","T1","consensus","raft","latency","read",2053,1712506448091
"client","W7","T1","consensus","raft","latency","read",2535,1712506448095
"client","W7","T1","consensus","raft","latency","read",1734,1712506448097
"client","W7","T1","consensus","raft","latency","read",1639,1712506448099
"client","W7","T1","consensus","raft","latency","read",1805,1712506448100
"client","W7","T1","consensus","raft","latency","read",1794,1712506448102
"client","W7","T1","consensus","raft","latency","read",1738,1712506448108
"client","W7","T1","consensus","raft","latency","read",2314,1712506448122
"client","W7","T1","consensus","raft","latency","read",4234,1712506448126
"client","W7","T1","consensus","raft","latency","read",2526,1712506448131
"client","W7","T1","consensus","raft","latency","read",1798,1712506448135
"client","W7","T1","consensus","raft","latency","read",1782,1712506448137
"client","W7","T1","consensus","raft","latency","read",1732,1712506448138
"client","W7","T1","consensus","raft","latency","read",1823,1712506448149
"client","W7","T1","consensus","raft","latency","read",1730,1712506448151
"client","W7","T1","consensus","raft","latency","read",1808,1712506448154
"client","W7","T1","consensus","raft","latency","read",4192,1712506448160
"client","W7","T1","consensus","raft","latency","read",1676,1712506448171
"client","W7","T1","consensus","raft","latency","read",2685,1712506448176
"client","W7","T1","consensus","raft","latency","read",1701,1712506448177
"client","W7","T1","consensus","raft","latency","read",1675,1712506448179
"client","W7","T1","consensus","raft","latency","read",1723,1712506448181
"client","W7","T1","consensus","raft","latency","read",2848,1712506448184
"client","W7","T1","consensus","raft","latency","read",1959,1712506448188
"client","W7","T1","consensus","raft","latency","read",1942,1712506448192
"client","W7","T1","consensus","raft","latency","read",1939,1712506448194
"client","W7","T1","consensus","raft","latency","read",1710,1712506448196
"client","W7","T1","consensus","raft","latency","read",1732,1712506448199
"client","W7","T1","consensus","raft","latency","read",8667,1712506448208
"client","W7","T1","consensus","raft","latency","read",1692,1712506448226
"client","W7","T1","consensus","raft","latency","read",2406,1712506448232
"client","W7","T1","consensus","raft","latency","read",1731,1712506448237
"client","W7","T1","consensus","raft","latency","read",1641,1712506448240
"client","W7","T1","consensus","raft","latency","read",2111,1712506448242
"client","W7","T1","consensus","raft","latency","read",1726,1712506448244
"client","W7","T1","consensus","raft","latency","read",2133,1712506448249
"client","W7","T1","consensus","raft","latency","read",1664,1712506448250
"client","W7","T1","consensus","raft","latency","read",1660,1712506448254
"client","W7","T1","consensus","raft","latency","read",1657,1712506448261
"client","W7","T1","consensus","raft","latency","read",1554,1712506448262
"client","W7","T1","consensus","raft","latency","read",1618,1712506448264
"client","W7","T1","consensus","raft","latency","read",1673,1712506448266
"client","W7","T1","consensus","raft","latency","read",1735,1712506448269
"client","W7","T1","consensus","raft","latency","read",1747,1712506448274
"client","W7","T1","consensus","raft","latency","read",1764,1712506448276
"client","W7","T1","consensus","raft","latency","read",1824,1712506448283
"client","W7","T1","consensus","raft","latency","read",1928,1712506448284
"client","W7","T1","consensus","raft","latency","read",2462,1712506448287
"client","W7","T1","consensus","raft","latency","read",4156,1712506448291
"client","W7","T1","consensus","raft","latency","read",2188,1712506448295
"client","W7","T1","consensus","raft","latency","read",3021,1712506448300
"client","W7","T1","consensus","raft","latency","read",1757,1712506448302
"client","W7","T1","consensus","raft","latency","read",1741,1712506448304
"client","W7","T1","consensus","raft","latency","read",1676,1712506448306
"client","W7","T1","consensus","raft","latency","read",1805,1712506448314
"client","W7","T1","consensus","raft","latency","read",1708,1712506448316
"client","W7","T1","consensus","raft","latency","read",3250,1712506448327
"client","W7","T1","consensus","raft","latency","read",1929,1712506448336
"client","W7","T1","consensus","raft","latency","read",1984,1712506448338
"client","W7","T1","consensus","raft","latency","read",1776,1712506448341
"client","W7","T1","consensus","raft","latency","read",1740,1712506448347
"client","W7","T1","consensus","raft","latency","read",1681,1712506448348
"client","W7","T1","consensus","raft","latency","read",1683,1712506448350
"client","W7","T1","consensus","raft","latency","read",1670,1712506448352
"client","W7","T1","consensus","raft","latency","read",1874,1712506448355
"client","W7","T1","consensus","raft","latency","read",4848,1712506448364
"client","W7","T1","consensus","raft","latency","read",1708,1712506448369
"client","W7","T1","consensus","raft","latency","read",2625,1712506448372
"client","W7","T1","consensus","raft","latency","read",1757,1712506448374
"client","W7","T1","consensus","raft","latency","read",1836,1712506448377
"client","W7","T1","consensus","raft","latency","read",1801,1712506448385
"client","W7","T1","consensus","raft","latency","read",1819,1712506448386
"client","W7","T1","consensus","raft","latency","read",1690,1712506448388
"client","W7","T1","consensus","raft","latency","read",1832,1712506448395
"client","W7","T1","consensus","raft","latency","read",1796,1712506448400
"client","W7","T1","consensus","raft","latency","read",1779,1712506448406
"client","W7","T1","consensus","raft","latency","read",1760,1712506448413
"client","W7","T1","consensus","raft","latency","read",1685,1712506448419
"client","W7","T1","consensus","raft","latency","read",4604,1712506448425
"client","W7","T1","consensus","raft","latency","read",3032,1712506448430
"client","W7","T1","consensus","raft","latency","read",1991,1712506448432
"client","W7","T1","consensus","raft","latency","read",1680,1712506448434
"client","W7","T1","consensus","raft","latency","read",1654,1712506448437
"client","W7","T1","consensus","raft","latency","read",1740,1712506448441
"client","W7","T1","consensus","raft","latency","read",1687,1712506448443
"client","W7","T1","consensus","raft","latency","read",1674,1712506448444
"client","W7","T1","consensus","raft","latency","read",1748,1712506448448
"client","W7","T1","consensus","raft","latency","read",1714,1712506448456
"client","W7","T1","consensus","raft","latency","read",1758,1712506448458
"client","W7","T1","consensus","raft","latency","read",1684,1712506448463
"client","W7","T1","consensus","raft","latency","read",1724,1712506448468
"client","W7","T1","consensus","raft","latency","read",1759,1712506448473
"client","W7","T1","consensus","raft","latency","read",1677,1712506448476
"client","W7","T1","consensus","raft","latency","read",1855,1712506448478
"client","W7","T1","consensus","raft","latency","read",1726,1712506448482
"client","W7","T1","consensus","raft","latency","read",1773,1712506448503
"client","W7","T1","consensus","raft","latency","read",2602,1712506448507
"client","W7","T1","consensus","raft","latency","read",1729,1712506448520
"client","W7","T1","consensus","raft","latency","read",1792,1712506448532
"client","W7","T1","consensus","raft","latency","read",1715,1712506448534
"client","W7","T1","consensus","raft","latency","read",1778,1712506448537
"client","W7","T1","consensus","raft","latency","read",1681,1712506448539
"client","W7","T1","consensus","raft","latency","read",2299,1712506448541
"client","W7","T1","consensus","raft","latency","read",2692,1712506448546
"client","W7","T1","consensus","raft","latency","read",1688,1712506448547
"client","W7","T1","consensus","raft","latency","read",3575,1712506448553
"client","W7","T1","consensus","raft","latency","read",1688,1712506448556
"client","W7","T1","consensus","raft","latency","read",1977,1712506448562
"client","W7","T1","consensus","raft","latency","read",1682,1712506448566
"client","W7","T1","consensus","raft","latency","read",2129,1712506448568
"client","W7","T1","consensus","raft","latency","read",1735,1712506448569
"client","W7","T1","consensus","raft","latency","read",1682,1712506448571
"client","W7","T1","consensus","raft","latency","read",1725,1712506448578
"client","W7","T1","consensus","raft","latency","read",1702,1712506448580
"client","W7","T1","consensus","raft","latency","read",1684,1712506448581
"client","W7","T1","consensus","raft","latency","read",2192,1712506448597
"client","W7","T1","consensus","raft","latency","read",1852,1712506448600
"client","W7","T1","consensus","raft","latency","read",1678,1712506448603
"client","W7","T1","consensus","raft","latency","read",1699,1712506448607
"client","W7","T1","consensus","raft","latency","read",2736,1712506448618
"client","W7","T1","consensus","raft","latency","read",2018,1712506448620
"client","W7","T1","consensus","raft","latency","read",1846,1712506448627
"client","W7","T1","consensus","raft","latency","read",3514,1712506448631
"client","W7","T1","consensus","raft","latency","read",1778,1712506448638
"client","W7","T1","consensus","raft","latency","read",1806,1712506448640
"client","W7","T1","consensus","raft","latency","read",2399,1712506448647
"client","W7","T1","consensus","raft","latency","read",1852,1712506448649
"client","W7","T1","consensus","raft","latency","read",2715,1712506448652
"client","W7","T1","consensus","raft","latency","read",2073,1712506448654
"client","W7","T1","consensus","raft","latency","read",1725,1712506448655
"client","W7","T1","consensus","raft","latency","read",2537,1712506448661
"client","W7","T1","consensus","raft","latency","read",1647,1712506448662
"client","W7","T1","consensus","raft","latency","read",1691,1712506448664
"client","W7","T1","consensus","raft","latency","read",2022,1712506448673
"client","W7","T1","consensus","raft","latency","read",1870,1712506448674
"client","W7","T1","consensus","raft","latency","read",1759,1712506448678
"client","W7","T1","consensus","raft","latency","read",1785,1712506448680
"client","W7","T1","consensus","raft","latency","read",1701,1712506448682
"client","W7","T1","consensus","raft","latency","read",1769,1712506448687
"client","W7","T1","consensus","raft","latency","read",1776,1712506448689
"client","W7","T1","consensus","raft","latency","read",1757,1712506448693
"client","W7","T1","consensus","raft","latency","read",2543,1712506448695
"client","W7","T1","consensus","raft","latency","read",1739,1712506448699
"client","W7","T1","consensus","raft","latency","read",8355,1712506448709
"client","W7","T1","consensus","raft","latency","read",1960,1712506448717
"client","W7","T1","consensus","raft","latency","read",2293,1712506448722
"client","W7","T1","consensus","raft","latency","read",6966,1712506448730
"client","W7","T1","consensus","raft","latency","read",1762,1712506448734
"client","W7","T1","consensus","raft","latency","read",2199,1712506448738
"client","W7","T1","consensus","raft","latency","read",1676,1712506448739
"client","W7","T1","consensus","raft","latency","read",1942,1712506448757
"client","W7","T1","consensus","raft","latency","read",1795,1712506448768
"client","W7","T1","consensus","raft","latency","read",4176,1712506448779
"client","W7","T1","consensus","raft","latency","read",2785,1712506448783
"client","W7","T1","consensus","raft","latency","read",1908,1712506448792
"client","W7","T1","consensus","raft","latency","read",1763,1712506448796
"client","W7","T1","consensus","raft","latency","read",2888,1712506448798
"client","W7","T1","consensus","raft","latency","read",2626,1712506448805
"client","W7","T1","consensus","raft","latency","read",2046,1712506448807
"client","W7","T1","consensus","raft","latency","read",1698,1712506448814
"client","W7","T1","consensus","raft","latency","read",1720,1712506448820
"client","W7","T1","consensus","raft","latency","read",2417,1712506448826
"client","W7","T1","consensus","raft","latency","read",2859,1712506448829
"client","W7","T1","consensus","raft","latency","read",1856,1712506448831
"client","W7","T1","consensus","raft","latency","read",1929,1712506448832
"client","W7","T1","consensus","raft","latency","read",1781,1712506448836
"client","W7","T1","consensus","raft","latency","read",3305,1712506448839
"client","W7","T1","consensus","raft","latency","read",3365,1712506448852
"client","W7","T1","consensus","raft","latency","read",1720,1712506448859
"client","W7","T1","consensus","raft","latency","read",1815,1712506448863
"client","W7","T1","consensus","raft","latency","read",2332,1712506448865
"client","W7","T1","consensus","raft","latency","read",1741,1712506448869
"client","W7","T1","consensus","raft","latency","read",1773,1712506448871
"client","W7","T1","consensus","raft","latency","read",1861,1712506448873
"client","W7","T1","consensus","raft","latency","read",2372,1712506448875
"client","W7","T1","consensus","raft","latency","read",1635,1712506448879
"client","W7","T1","consensus","raft","latency","read",5182,1712506448887
"client","W7","T1","consensus","raft","latency","read",2388,1712506448896
"client","W7","T1","consensus","raft","latency","read",1692,1712506448901
"client","W7","T1","consensus","raft","latency","read",1829,1712506448907
"client","W7","T1","consensus","raft","latency","read",2782,1712506448912
"client","W7","T1","consensus","raft","latency","read",1807,1712506448915
"client","W7","T1","consensus","raft","latency","read",1757,1712506448937
"client","W7","T1","consensus","raft","latency","read",2745,1712506448943
"client","W7","T1","consensus","raft","latency","read",1653,1712506448948
"client","W7","T1","consensus","raft","latency","read",1661,1712506448950
"client","W7","T1","consensus","raft","latency","read",1720,1712506448952
"client","W7","T1","consensus","raft","latency","read",2539,1712506448954
"client","W7","T1","consensus","raft","latency","read",1808,1712506448956
"client","W7","T1","consensus","raft","latency","read",1673,1712506448958
"client","W7","T1","consensus","raft","latency","read",1935,1712506448960
"client","W7","T1","consensus","raft","latency","read",1690,1712506448962
"client","W7","T1","consensus","raft","latency","read",3687,1712506448967
"client","W7","T1","consensus","raft","latency","read",1858,1712506448973
"client","W7","T1","consensus","raft","latency","read",1817,1712506448981
"client","W7","T1","consensus","raft","latency","read",1657,1712506448983
"client","W7","T1","consensus","raft","latency","read",1728,1712506448984
"client","W7","T1","consensus","raft","latency","read",1668,1712506448990
"client","W7","T1","consensus","raft","latency","read",3069,1712506448993
"client","W7","T1","consensus","raft","latency","read",1813,1712506448996
"client","W7","T1","consensus","raft","latency","read",1703,1712506448998
"client","W7","T1","consensus","raft","latency","read",1726,1712506449000
"client","W7","T1","consensus","raft","latency","read",5993,1712506449006
"client","W7","T1","consensus","raft","latency","read",1986,1712506449008
"client","W7","T1","consensus","raft","latency","read",1806,1712506449013
"client","W7","T1","consensus","raft","latency","read",1758,1712506449015
"client","W7","T1","consensus","raft","latency","read",3128,1712506449018
"client","W7","T1","consensus","raft","latency","read",3382,1712506449021
"client","W7","T1","consensus","raft","latency","read",3516,1712506449025
"client","W7","T1","consensus","raft","latency","read",1909,1712506449031
"client","W7","T1","consensus","raft","latency","read",2102,1712506449033
"client","W7","T1","consensus","raft","latency","read",1808,1712506449037
"client","W7","T1","consensus","raft","latency","read",1832,1712506449039
"client","W7","T1","consensus","raft","latency","read",2845,1712506449041
"client","W7","T1","consensus","raft","latency","read",1900,1712506449043
"client","W7","T1","consensus","raft","latency","read",2591,1712506449055
"client","W7","T1","consensus","raft","latency","read",1808,1712506449072
"client","W7","T1","consensus","raft","latency","read",1652,1712506449074
"client","W7","T1","consensus","raft","latency","read",5265,1712506449079
"client","W7","T1","consensus","raft","latency","read",1808,1712506449085
"client","W7","T1","consensus","raft","latency","read",2843,1712506449088
"client","W7","T1","consensus","raft","latency","read",1995,1712506449093
"client","W7","T1","consensus","raft","latency","read",1812,1712506449098
"client","W7","T1","consensus","raft","latency","read",1943,1712506449100
"client","W7","T1","consensus","raft","latency","read",2782,1712506449102
"client","W7","T1","consensus","raft","latency","read",2014,1712506449104
"client","W7","T1","consensus","raft","latency","read",1877,1712506449108
"client","W7","T1","consensus","raft","latency","read",1799,1712506449112
"client","W7","T1","consensus","raft","latency","read",2290,1712506449114
"client","W7","T1","consensus","raft","latency","read",1809,1712506449124
"client","W7","T1","consensus","raft","latency","read",1916,1712506449129
"client","W7","T1","consensus","raft","latency","read",2937,1712506449132
"client","W7","T1","consensus","raft","latency","read",1880,1712506449134
"client","W7","T1","consensus","raft","latency","read",2221,1712506449136
"client","W7","T1","consensus","raft","latency","read",1849,1712506449141
"client","W7","T1","consensus","raft","latency","read",2050,1712506449143
"client","W7","T1","consensus","raft","latency","read",1826,1712506449145
"client","W7","T1","consensus","raft","latency","read",1723,1712506449146
"client","W7","T1","consensus","raft","latency","read",2415,1712506449154
"client","W7","T1","consensus","raft","latency","read",1856,1712506449168
"client","W7","T1","consensus","raft","latency","read",2204,1712506449172
"client","W7","T1","consensus","raft","latency","read",2559,1712506449179
"client","W7","T1","consensus","raft","latency","read",4421,1712506449183
"client","W7","T1","consensus","raft","latency","read",2241,1712506449186
"client","W7","T1","consensus","raft","latency","read",2004,1712506449192
"client","W7","T1","consensus","raft","latency","read",1734,1712506449196
"client","W7","T1","consensus","raft","latency","read",2306,1712506449199
"client","W7","T1","consensus","raft","latency","read",1726,1712506449200
"client","W7","T1","consensus","raft","latency","read",2501,1712506449203
"client","W7","T1","consensus","raft","latency","read",2295,1712506449205
"client","W7","T1","consensus","raft","latency","read",1739,1712506449207
"client","W7","T1","consensus","raft","latency","read",3202,1712506449210
"client","W7","T1","consensus","raft","latency","read",1917,1712506449212
"client","W7","T1","consensus","raft","latency","read",1859,1712506449214
"client","W7","T1","consensus","raft","latency","read",1780,1712506449218
"client","W7","T1","consensus","raft","latency","read",1759,1712506449219
"client","W7","T1","consensus","raft","latency","read",1779,1712506449223
"client","W7","T1","consensus","raft","latency","read",2111,1712506449225
"client","W7","T1","consensus","raft","latency","read",1859,1712506449231
"client","W7","T1","consensus","raft","latency","read",1748,1712506449232
"client","W7","T1","consensus","raft","latency","read",1784,1712506449236
"client","W7","T1","consensus","raft","latency","read",1866,1712506449243
"client","W7","T1","consensus","raft","latency","read",2424,1712506449245
"client","W7","T1","consensus","raft","latency","read",8019,1712506449253
"client","W7","T1","consensus","raft","latency","read",2112,1712506449260
"client","W7","T1","consensus","raft","latency","read",2219,1712506449262
"client","W7","T1","consensus","raft","latency","read",2018,1712506449264
"client","W7","T1","consensus","raft","latency","read",1863,1712506449266
"client","W7","T1","consensus","raft","latency","read",1778,1712506449268
"client","W7","T1","consensus","raft","latency","read",4323,1712506449272
"client","W7","T1","consensus","raft","latency","read",2032,1712506449277
"client","W7","T1","consensus","raft","latency","read",1866,1712506449282
"client","W7","T1","consensus","raft","latency","read",1845,1712506449290
"client","W7","T1","consensus","raft","latency","read",1757,1712506449292
"client","W7","T1","consensus","raft","latency","read",1829,1712506449294
"client","W7","T1","consensus","raft","latency","read",2827,1712506449299
"client","W7","T1","consensus","raft","latency","read",1816,1712506449308
"client","W7","T1","consensus","raft","latency","read",2789,1712506449313
"client","W7","T1","consensus","raft","latency","read",1762,1712506449319
"client","W7","T1","consensus","raft","latency","read",2642,1712506449324
"client","W7","T1","consensus","raft","latency","read",1852,1712506449329
"client","W7","T1","consensus","raft","latency","read",1639,1712506449333
"client","W7","T1","consensus","raft","latency","read",1674,1712506449345
"client","W7","T1","consensus","raft","latency","read",1646,1712506449347
"client","W7","T1","consensus","raft","latency","read",5317,1712506449354
"client","W7","T1","consensus","raft","latency","read",1808,1712506449355
"client","W7","T1","consensus","raft","latency","read",1791,1712506449357
"client","W7","T1","consensus","raft","latency","read",2421,1712506449360
"client","W7","T1","consensus","raft","latency","read",1773,1712506449364
"client","W7","T1","consensus","raft","latency","read",3175,1712506449372
"client","W7","T1","consensus","raft","latency","read",6518,1712506449381
"client","W7","T1","consensus","raft","latency","read",1714,1712506449389
"client","W7","T1","consensus","raft","latency","read",1660,1712506449391
"client","W7","T1","consensus","raft","latency","read",1749,1712506449411
"client","W7","T1","consensus","raft","latency","read",1897,1712506449413
"client","W7","T1","consensus","raft","latency","read",2560,1712506449419
"client","W7","T1","consensus","raft","latency","read",1651,1712506449423
"client","W7","T1","consensus","raft","latency","read",2258,1712506449429
"client","W7","T1","consensus","raft","latency","read",1732,1712506449431
"client","W7","T1","consensus","raft","latency","read",3352,1712506449434
"client","W7","T1","consensus","raft","latency","read",1737,1712506449438
"client","W7","T1","consensus","raft","latency","read",9476,1712506449447
"client","W7","T1","consensus","raft","latency","read",2112,1712506449449
"client","W7","T1","consensus","raft","latency","read",1891,1712506449451
"client","W7","T1","consensus","raft","latency","read",1819,1712506449455
"client","W7","T1","consensus","raft","latency","read",1758,1712506449459
"client","W7","T1","consensus","raft","latency","read",1680,1712506449460
"client","W7","T1","consensus","raft","latency","read",1737,1712506449464
"client","W7","T1","consensus","raft","latency","read",1778,1712506449466
"client","W7","T1","consensus","raft","latency","read",2326,1712506449472
"client","W7","T1","consensus","raft","latency","read",5181,1712506449479
"client","W7","T1","consensus","raft","latency","read",1896,1712506449490
"client","W7","T1","consensus","raft","latency","read",1902,1712506449492
"client","W7","T1","consensus","raft","latency","read",1812,1712506449497
"client","W7","T1","consensus","raft","latency","read",1980,1712506449500
"client","W7","T1","consensus","raft","latency","read",2556,1712506449503
"client","W7","T1","consensus","raft","latency","read",1743,1712506449505
"client","W7","T1","consensus","raft","latency","read",1745,1712506449508
"client","W7","T1","consensus","raft","latency","read",1743,1712506449510
"client","W7","T1","consensus","raft","latency","read",1735,1712506449515
"client","W7","T1","consensus","raft","latency","read",2646,1712506449518
"client","W7","T1","consensus","raft","latency","read",2228,1712506449520
"client","W7","T1","consensus","raft","latency","read",1718,1712506449522
"client","W7","T1","consensus","raft","latency","read",1868,1712506449525
"client","W7","T1","consensus","raft","latency","read",1715,1712506449527
"client","W7","T1","consensus","raft","latency","read",1695,1712506449531
"client","W7","T1","consensus","raft","latency","read",2926,1712506449542
"client","W7","T1","consensus","raft","latency","read",6171,1712506449551
"client","W7","T1","consensus","raft","latency","read",1887,1712506449552
"client","W7","T1","consensus","raft","latency","read",1712,1712506449554
"client","W7","T1","consensus","raft","latency","read",1792,1712506449558
"client","W7","T1","consensus","raft","latency","read",1686,1712506449561
"client","W7","T1","consensus","raft","latency","read",3932,1712506449578
"client","W7","T1","consensus","raft","latency","read",1879,1712506449582
"client","W7","T1","consensus","raft","latency","read",3315,1712506449587
"client","W7","T1","consensus","raft","latency","read",1839,1712506449592
"client","W7","T1","consensus","raft","latency","read",1782,1712506449594
"client","W7","T1","consensus","raft","latency","read",1721,1712506449604
"client","W7","T1","consensus","raft","latency","read",1658,1712506449606
"client","W7","T1","consensus","raft","latency","read",2389,1712506449610
"client","W7","T1","consensus","raft","latency","read",2765,1712506449613
"client","W7","T1","consensus","raft","latency","read",1875,1712506449616
"client","W7","T1","consensus","raft","latency","read",3799,1712506449628
"client","W7","T1","consensus","raft","latency","read",1766,1712506449630
"client","W7","T1","consensus","raft","latency","read",3111,1712506449633
"client","W7","T1","consensus","raft","latency","read",1871,1712506449635
"client","W7","T1","consensus","raft","latency","read",2139,1712506449637
"client","W7","T1","consensus","raft","latency","read",1785,1712506449639
"client","W7","T1","consensus","raft","latency","read",1788,1712506449641
"client","W7","T1","consensus","raft","latency","read",3307,1712506449644
"client","W7","T1","consensus","raft","latency","read",1798,1712506449646
"client","W7","T1","consensus","raft","latency","read",1802,1712506449648
"client","W7","T1","consensus","raft","latency","read",3906,1712506449655
"client","W7","T1","consensus","raft","latency","read",2547,1712506449658
"client","W7","T1","consensus","raft","latency","read",1776,1712506449659
"client","W7","T1","consensus","raft","latency","read",1824,1712506449661
"client","W7","T1","consensus","raft","latency","read",2015,1712506449663
"client","W7","T1","consensus","raft","latency","read",1927,1712506449665
"client","W7","T1","consensus","raft","latency","read",1844,1712506449673
"client","W7","T1","consensus","raft","latency","read",1631,1712506449676
"client","W7","T1","consensus","raft","latency","read",1634,1712506449678
"client","W7","T1","consensus","raft","latency","read",2955,1712506449683
"client","W7","T1","consensus","raft","latency","read",1679,1712506449686
"client","W7","T1","consensus","raft","latency","read",2028,1712506449690
"client","W7","T1","consensus","raft","latency","read",1765,1712506449692
"client","W7","T1","consensus","raft","latency","read",1757,1712506449694
"client","W7","T1","consensus","raft","latency","read",3015,1712506449698
"client","W7","T1","consensus","raft","latency","read",3008,1712506449701
"client","W7","T1","consensus","raft","latency","read",1843,1712506449708
"client","W7","T1","consensus","raft","latency","read",1730,1712506449710
"client","W7","T1","consensus","raft","latency","read",1771,1712506449722
"client","W7","T1","consensus","raft","latency","read",1639,1712506449726
"client","W7","T1","consensus","raft","latency","read",2422,1712506449728
"client","W7","T1","consensus","raft","latency","read",1757,1712506449736
"client","W7","T1","consensus","raft","latency","read",1796,1712506449740
"client","W7","T1","consensus","raft","latency","read",1774,1712506449742
"client","W7","T1","consensus","raft","latency","read",2764,1712506449745
"client","W7","T1","consensus","raft","latency","read",1705,1712506449746
"client","W7","T1","consensus","raft","latency","read",1700,1712506449750
"client","W7","T1","consensus","raft","latency","read",1896,1712506449755
"client","W7","T1","consensus","raft","latency","read",1863,1712506449761
"client","W7","T1","consensus","raft","latency","read",1744,1712506449763
"client","W7","T1","consensus","raft","latency","read",2300,1712506449771
"client","W7","T1","consensus","raft","latency","read",3118,1712506449774
"client","W7","T1","consensus","raft","latency","read",1858,1712506449780
"client","W7","T1","consensus","raft","latency","read",1779,1712506449782
"client","W7","T1","consensus","raft","latency","read",1668,1712506449785
"client","W7","T1","consensus","raft","latency","read",1710,1712506449787
"client","W7","T1","consensus","raft","latency","read",1810,1712506449789
"client","W7","T1","consensus","raft","latency","read",1872,1712506449791
"client","W7","T1","consensus","raft","latency","read",4456,1712506449797
"client","W7","T1","consensus","raft","latency","read",1794,1712506449799
"client","W7","T1","consensus","raft","latency","read",1698,1712506449800
"client","W7","T1","consensus","raft","latency","read",3061,1712506449804
"client","W7","T1","consensus","raft","latency","read",1693,1712506449805
"client","W7","T1","consensus","raft","latency","read",1654,1712506449809
"client","W7","T1","consensus","raft","latency","read",1616,1712506449810
"client","W7","T1","consensus","raft","latency","read",1845,1712506449819
"client","W7","T1","consensus","raft","latency","read",1831,1712506449822
"client","W7","T1","consensus","raft","latency","read",1659,1712506449824
"client","W7","T1","consensus","raft","latency","read",1735,1712506449826
"client","W7","T1","consensus","raft","latency","read",1710,1712506449829
"client","W7","T1","consensus","raft","latency","read",1750,1712506449831
"client","W7","T1","consensus","raft","latency","read",1740,1712506449833
